id_odsp,id_event,sort_order,time,text,event_type,event_type2,side,event_team,opponent,player,player2,player_in,player_out,shot_place,shot_outcome,is_goal,location,bodypart,assist_method,situation,fast_break
GOCHkuO4/,GOCHkuO4127,127,90,Hand ball by Daniel Didavi (Stuttgart).,10,,1,VfB Stuttgart,Werder Bremen,daniel didavi,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO4128,128,90,Shinji Okazaki (Stuttgart) wins a free kick in the attacking half.,8,,1,VfB Stuttgart,Werder Bremen,shinji okazaki,,,,,,0,1.0,,0,,0
GOCHkuO4/,GOCHkuO4129,129,90,"Goal!  Stuttgart 1, SV Werder Bremen 4. Kevin De Bruyne (SV Werder Bremen) right footed shot from the right side of the box to the centre of the goal. Assisted by Theodor Gebre Selassie with a headed pass.",1,12.0,2,Werder Bremen,VfB Stuttgart,kevin de bruyne,theodor gebre selassie,,,5.0,1.0,1,11.0,1.0,3,1.0,0
GOCHkuO4/,GOCHkuO4130,130,90,Foul by Sebastian Prodl (SV Werder Bremen).,3,,2,Werder Bremen,VfB Stuttgart,sebastian prodl,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO4131,131,90,"Substitution, SV Werder Bremen. Theodor Gebre Selassie replaces Aaron Hunt.",7,,2,Werder Bremen,VfB Stuttgart,,,theodor gebre selassie,aaron hunt,,,0,,,0,,0
GOCHkuO4/,GOCHkuO4132,132,90,Foul by Theodor Gebre Selassie (SV Werder Bremen).,3,,2,Werder Bremen,VfB Stuttgart,theodor gebre selassie,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam1,1,1,Corentin Jean (Troyes) wins a free kick in the attacking half.,8,,2,Troyes,Toulouse,corentin jean,,,,,,0,1.0,,0,,0
GvLDJnam/,GvLDJnam2,2,1,Foul by Steeve Yago (Toulouse).,3,,1,Toulouse,Troyes,steeve yago,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam3,3,2,Foul by Corentin Jean (Troyes).,3,,2,Troyes,Toulouse,corentin jean,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam4,4,2,Steeve Yago (Toulouse) wins a free kick in the defensive half.,8,,1,Toulouse,Troyes,steeve yago,,,,,,0,2.0,,0,,0
GvLDJnam/,GvLDJnam5,5,7,"Corner,  Toulouse. Conceded by Granddi Ngoyi.",2,,1,Toulouse,Troyes,granddi ngoyi,granddi ngoyi,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam6,6,8,Benjamin Nivet (Troyes) wins a free kick in the defensive half.,8,,2,Troyes,Toulouse,benjamin nivet,,,,,,0,2.0,,0,,0
GvLDJnam/,GvLDJnam7,7,8,Foul by Adil Hermach (Toulouse).,3,,1,Toulouse,Troyes,adil hermach,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam8,8,9,Etienne Capoue (Toulouse) wins a free kick in the attacking half.,8,,1,Toulouse,Troyes,etienne capoue,,,,,,0,1.0,,0,,0
GvLDJnam/,GvLDJnam9,9,9,Foul by Granddi Ngoyi (Troyes).,3,,2,Troyes,Toulouse,granddi ngoyi,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam10,10,13,"Corner,  Toulouse. Conceded by Florian Jarjat.",2,,1,Toulouse,Troyes,florian jarjat,florian jarjat,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam11,11,14,"Offside, Toulouse. Etienne Capoue tries a through ball, but Eden Ben Basat is caught offside.",9,13.0,1,Toulouse,Troyes,eden ben basat,etienne capoue,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam12,12,15,Attempt blocked. Etienne Capoue (Toulouse) right footed shot from outside the box is blocked. Assisted by Franck Tabanou.,1,12.0,1,Toulouse,Troyes,etienne capoue,franck tabanou,,,2.0,3.0,0,15.0,1.0,1,1.0,0
GvLDJnam/,GvLDJnam13,13,15,"Corner,  Toulouse. Conceded by Fabrice N'Sakala.",2,,1,Toulouse,Troyes,fabrice nsakala,fabrice nsakala,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam14,14,16,Corentin Jean (Troyes) wins a free kick on the left wing.,8,,2,Troyes,Toulouse,corentin jean,,,,,,0,4.0,,0,,0
GvLDJnam/,GvLDJnam15,15,16,Foul by Steeve Yago (Toulouse).,3,,1,Toulouse,Troyes,steeve yago,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam16,16,17,Fabrice N'Sakala (Troyes) wins a free kick on the left wing.,8,,2,Troyes,Toulouse,fabrice nsakala,,,,,,0,4.0,,0,,0
GvLDJnam/,GvLDJnam17,17,17,Foul by Yannick (Toulouse).,3,,1,Toulouse,Troyes,yannick,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam18,18,21,Etienne Capoue (Toulouse) is shown the yellow card.,4,,1,Toulouse,Troyes,etienne capoue,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam19,19,22,Foul by Etienne Capoue (Toulouse).,3,,1,Toulouse,Troyes,etienne capoue,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam20,20,22,Granddi Ngoyi (Troyes) wins a free kick in the attacking half.,8,,2,Troyes,Toulouse,granddi ngoyi,,,,,,0,1.0,,0,,0
GvLDJnam/,GvLDJnam21,21,23,Foul by Etienne Didot (Toulouse).,3,,1,Toulouse,Troyes,etienne didot,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam22,22,23,Quentin Othon (Troyes) wins a free kick in the defensive half.,8,,2,Troyes,Toulouse,quentin othon,,,,,,0,2.0,,0,,0
GvLDJnam/,GvLDJnam23,23,26,Benjamin Nivet (Troyes) wins a free kick on the left wing.,8,,2,Troyes,Toulouse,benjamin nivet,,,,,,0,4.0,,0,,0
GvLDJnam/,GvLDJnam24,24,26,Foul by Serge Aurier (Toulouse).,3,,1,Toulouse,Troyes,serge aurier,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam25,25,27,Benjamin Nivet (Troyes) wins a free kick in the defensive half.,8,,2,Troyes,Toulouse,benjamin nivet,,,,,,0,2.0,,0,,0
GvLDJnam/,GvLDJnam26,26,27,Foul by Etienne Capoue (Toulouse).,3,,1,Toulouse,Troyes,etienne capoue,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam27,27,30,Attempt blocked. Benjamin Nivet (Troyes) right footed shot from outside the box is blocked. Assisted by Fabien Camus.,1,12.0,2,Troyes,Toulouse,benjamin nivet,fabien camus,,,2.0,3.0,0,15.0,1.0,1,1.0,0
GvLDJnam/,GvLDJnam28,28,31,Foul by Florian Jarjat (Troyes).,3,,2,Troyes,Toulouse,florian jarjat,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam29,29,31,Etienne Didot (Toulouse) wins a free kick in the attacking half.,8,,1,Toulouse,Troyes,etienne didot,,,,,,0,1.0,,0,,0
GvLDJnam/,GvLDJnam30,30,32,Foul by Eden Ben Basat (Toulouse).,3,,1,Toulouse,Troyes,eden ben basat,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam31,31,32,Granddi Ngoyi (Troyes) wins a free kick in the defensive half.,8,,2,Troyes,Toulouse,granddi ngoyi,,,,,,0,2.0,,0,,0
GvLDJnam/,GvLDJnam32,32,33,"Corner,  Troyes. Conceded by Steeve Yago.",2,,2,Troyes,Toulouse,steeve yago,steeve yago,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam33,33,35,Attempt blocked. StA©phane Darbion (Troyes) left footed shot from outside the box is blocked. Assisted by Benjamin Nivet.,1,12.0,2,Troyes,Toulouse,stephane darbion,benjamin nivet,,,2.0,3.0,0,15.0,2.0,1,1.0,0
GvLDJnam/,GvLDJnam34,34,35,"Offside, Troyes. StA©phane Darbion tries a through ball, but Julien Faussurier is caught offside.",9,13.0,2,Troyes,Toulouse,julien faussurier,stephane darbion,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam35,35,36,"Corner,  Toulouse. Conceded by Fabrice N'Sakala.",2,,1,Toulouse,Troyes,fabrice nsakala,fabrice nsakala,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam36,36,37,Foul by Eden Ben Basat (Toulouse).,3,,1,Toulouse,Troyes,eden ben basat,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam37,37,37,Jeremie BrA©chet (Troyes) wins a free kick in the defensive half.,8,,2,Troyes,Toulouse,jeremie brechet,,,,,,0,2.0,,0,,0
GvLDJnam/,GvLDJnam38,38,38,Etienne Capoue (Toulouse) wins a free kick in the defensive half.,8,,1,Toulouse,Troyes,etienne capoue,,,,,,0,2.0,,0,,0
GvLDJnam/,GvLDJnam39,39,38,Foul by Granddi Ngoyi (Troyes).,3,,2,Troyes,Toulouse,granddi ngoyi,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam40,40,38,Corentin Jean (Troyes) wins a free kick on the right wing.,8,,2,Troyes,Toulouse,corentin jean,,,,,,0,5.0,,0,,0
GvLDJnam/,GvLDJnam41,41,38,Foul by Aymen Abdennour (Toulouse).,3,,1,Toulouse,Troyes,aymen abdennour,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam42,42,39,Etienne Capoue (Toulouse) wins a free kick in the defensive half.,8,,1,Toulouse,Troyes,etienne capoue,,,,,,0,2.0,,0,,0
GvLDJnam/,GvLDJnam43,43,39,Foul by Granddi Ngoyi (Troyes).,3,,2,Troyes,Toulouse,granddi ngoyi,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam44,44,40,Fabien Camus (Troyes) wins a free kick on the left wing.,8,,2,Troyes,Toulouse,fabien camus,,,,,,0,4.0,,0,,0
GvLDJnam/,GvLDJnam45,45,40,Foul by Adil Hermach (Toulouse).,3,,1,Toulouse,Troyes,adil hermach,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam46,46,40,Adil Hermach (Toulouse) is shown the yellow card for a bad foul.,4,,1,Toulouse,Troyes,adil hermach,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam47,47,41,Attempt missed. Adil Hermach (Toulouse) right footed shot from outside the box is high and wide to the right. Assisted by Etienne Capoue.,1,12.0,1,Toulouse,Troyes,adil hermach,etienne capoue,,,6.0,2.0,0,15.0,1.0,1,1.0,0
GvLDJnam/,GvLDJnam48,48,41,Eden Ben Basat (Toulouse) wins a free kick in the attacking half.,8,,1,Toulouse,Troyes,eden ben basat,,,,,,0,1.0,,0,,0
GvLDJnam/,GvLDJnam49,49,41,Foul by Jeremie BrA©chet (Troyes).,3,,2,Troyes,Toulouse,jeremie brechet,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam50,50,45,Foul by Jeremie BrA©chet (Troyes).,3,,2,Troyes,Toulouse,jeremie brechet,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam51,51,45,Yannick (Toulouse) wins a free kick in the attacking half.,8,,1,Toulouse,Troyes,yannick,,,,,,0,1.0,,0,,0
GvLDJnam/,GvLDJnam52,52,45,Jeremie BrA©chet (Troyes) is shown the yellow card for a bad foul.,4,,2,Troyes,Toulouse,jeremie brechet,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam53,53,45,Attempt blocked. Franck Tabanou (Toulouse) left footed shot from outside the box is blocked.,1,,1,Toulouse,Troyes,franck tabanou,,,,2.0,3.0,0,15.0,2.0,0,1.0,0
GvLDJnam/,GvLDJnam54,54,45,"Corner,  Toulouse. Conceded by Florian Jarjat.",2,,1,Toulouse,Troyes,florian jarjat,florian jarjat,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam55,55,45,"Substitution, Toulouse. Daniel Braaten replaces Franck Tabanou.",7,,1,Toulouse,Troyes,,,daniel braaten,franck tabanou,,,0,,,0,,0
GvLDJnam/,GvLDJnam56,56,48,Attempt blocked. Adil Hermach (Toulouse) right footed shot from outside the box is blocked.,1,,1,Toulouse,Troyes,adil hermach,,,,2.0,3.0,0,15.0,1.0,0,1.0,0
GvLDJnam/,GvLDJnam57,57,49,"Attempt missed. Serge Aurier (Toulouse) right footed shot from a difficult angle on the right is close, but misses to the right. Assisted by Adil Hermach.",1,12.0,1,Toulouse,Troyes,serge aurier,adil hermach,,,9.0,2.0,0,8.0,1.0,1,1.0,0
GvLDJnam/,GvLDJnam58,58,50,Benjamin Nivet (Troyes) wins a free kick in the defensive half.,8,,2,Troyes,Toulouse,benjamin nivet,,,,,,0,2.0,,0,,0
GvLDJnam/,GvLDJnam59,59,50,Foul by Adil Hermach (Toulouse).,3,,1,Toulouse,Troyes,adil hermach,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam60,60,50,"Attempt missed. Julien Faussurier (Troyes) right footed shot from the right side of the box is close, but misses to the left. Assisted by Benjamin Nivet.",1,12.0,2,Troyes,Toulouse,julien faussurier,benjamin nivet,,,8.0,2.0,0,11.0,1.0,1,1.0,0
GvLDJnam/,GvLDJnam61,61,53,Hand ball by Fabrice N'Sakala (Troyes).,10,,2,Troyes,Toulouse,fabrice nsakala,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam62,62,54,Attempt missed. Etienne Capoue (Toulouse) header from the centre of the box misses to the left. Assisted by Etienne Didot with a cross following a set piece situation.,1,12.0,1,Toulouse,Troyes,etienne capoue,etienne didot,,,8.0,2.0,0,3.0,3.0,2,2.0,0
GvLDJnam/,GvLDJnam63,63,55,Adil Hermach (Toulouse) wins a free kick in the defensive half.,8,,1,Toulouse,Troyes,adil hermach,,,,,,0,2.0,,0,,0
GvLDJnam/,GvLDJnam64,64,55,Foul by StA©phane Darbion (Troyes).,3,,2,Troyes,Toulouse,stephane darbion,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam65,65,56,"Substitution, Toulouse. Wissam Ben Yedder replaces Adil Hermach.",7,,1,Toulouse,Troyes,,,wissam ben yedder,adil hermach,,,0,,,0,,0
GvLDJnam/,GvLDJnam66,66,58,Aymen Abdennour (Toulouse) wins a free kick in the defensive half.,8,,1,Toulouse,Troyes,aymen abdennour,,,,,,0,2.0,,0,,0
GvLDJnam/,GvLDJnam67,67,58,Foul by Corentin Jean (Troyes).,3,,2,Troyes,Toulouse,corentin jean,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam68,68,58,Attempt blocked. Yannick (Toulouse) right footed shot from long range on the left is blocked.,1,,1,Toulouse,Troyes,yannick,,,,2.0,3.0,0,16.0,1.0,0,1.0,0
GvLDJnam/,GvLDJnam69,69,59,Foul by Cheikh M'Bengue (Toulouse).,3,,1,Toulouse,Troyes,cheikh mbengue,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam70,70,59,StA©phane Darbion (Troyes) wins a free kick in the attacking half.,8,,2,Troyes,Toulouse,stephane darbion,,,,,,0,1.0,,0,,0
GvLDJnam/,GvLDJnam71,71,60,"Substitution, Troyes. Marcos replaces StA©phane Darbion.",7,,2,Troyes,Toulouse,,,stephane darbion,sta©phane darbion,,,0,,,0,,0
GvLDJnam/,GvLDJnam72,72,60,Foul by Quentin Othon (Troyes).,3,,2,Troyes,Toulouse,quentin othon,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam73,73,60,Wissam Ben Yedder (Toulouse) wins a free kick in the defensive half.,8,,1,Toulouse,Troyes,wissam ben yedder,,,,,,0,2.0,,0,,0
GvLDJnam/,GvLDJnam74,74,62,Foul by Steeve Yago (Toulouse).,3,,1,Toulouse,Troyes,steeve yago,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam75,75,62,Marcos (Troyes) wins a free kick on the left wing.,8,,2,Troyes,Toulouse,marcos,,,,,,0,4.0,,0,,0
GvLDJnam/,GvLDJnam76,76,62,Foul by Granddi Ngoyi (Troyes).,3,,2,Troyes,Toulouse,granddi ngoyi,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam77,77,62,Wissam Ben Yedder (Toulouse) wins a free kick in the attacking half.,8,,1,Toulouse,Troyes,wissam ben yedder,,,,,,0,1.0,,0,,0
GvLDJnam/,GvLDJnam78,78,65,"Corner,  Toulouse. Conceded by Fabrice N'Sakala.",2,,1,Toulouse,Troyes,fabrice nsakala,fabrice nsakala,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam79,79,65,"Corner,  Toulouse. Conceded by Granddi Ngoyi.",2,,1,Toulouse,Troyes,granddi ngoyi,granddi ngoyi,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam80,80,66,Foul by Julien Faussurier (Troyes).,3,,2,Troyes,Toulouse,julien faussurier,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam81,81,66,Serge Aurier (Toulouse) wins a free kick on the right wing.,8,,1,Toulouse,Troyes,serge aurier,,,,,,0,5.0,,0,,0
GvLDJnam/,GvLDJnam82,82,67,Foul by Benjamin Nivet (Troyes).,3,,2,Troyes,Toulouse,benjamin nivet,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam83,83,67,Serge Aurier (Toulouse) wins a free kick on the left wing.,8,,1,Toulouse,Troyes,serge aurier,,,,,,0,4.0,,0,,0
GvLDJnam/,GvLDJnam84,84,68,Attempt missed. Etienne Capoue (Toulouse) header from the centre of the box misses to the right. Assisted by Aymen Abdennour.,1,12.0,1,Toulouse,Troyes,etienne capoue,aymen abdennour,,,9.0,2.0,0,3.0,3.0,1,1.0,0
GvLDJnam/,GvLDJnam85,85,70,Attempt saved. Corentin Jean (Troyes) right footed shot from outside the box is saved in the bottom left corner. Assisted by Marcos.,1,12.0,2,Troyes,Toulouse,corentin jean,marcos,,,3.0,1.0,0,15.0,1.0,1,1.0,0
GvLDJnam/,GvLDJnam86,86,71,"Substitution, Troyes. Mohamed Yattara replaces Corentin Jean.",7,,2,Troyes,Toulouse,,,mohamed yattara,corentin jean,,,0,,,0,,0
GvLDJnam/,GvLDJnam87,87,72,Attempt blocked. Mohamed Yattara (Troyes) left footed shot from the left side of the box is blocked. Assisted by Benjamin Nivet.,1,12.0,2,Troyes,Toulouse,mohamed yattara,benjamin nivet,,,2.0,3.0,0,9.0,2.0,1,1.0,0
GvLDJnam/,GvLDJnam88,88,72,Attempt saved. Mohamed Yattara (Troyes) right footed shot from the left side of the six yard box is saved in the bottom left corner.,1,,2,Troyes,Toulouse,mohamed yattara,,,,3.0,1.0,0,10.0,1.0,0,1.0,0
GvLDJnam/,GvLDJnam89,89,72,"Corner,  Troyes. Conceded by Ali Ahamada.",2,,2,Troyes,Toulouse,ali ahamada,ali ahamada,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam90,90,73,Attempt missed. Quentin Othon (Troyes) left footed shot from outside the box misses to the left following a corner.,1,,2,Troyes,Toulouse,quentin othon,,,,8.0,2.0,0,15.0,2.0,0,3.0,0
GvLDJnam/,GvLDJnam91,91,73,"Substitution, Toulouse. Adrien Regattin replaces Yannick.",7,,1,Toulouse,Troyes,,,adrien regattin,yannick,,,0,,,0,,0
GvLDJnam/,GvLDJnam92,92,75,Foul by Aymen Abdennour (Toulouse).,3,,1,Toulouse,Troyes,aymen abdennour,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam93,93,75,Marcos (Troyes) wins a free kick in the attacking half.,8,,2,Troyes,Toulouse,marcos,,,,,,0,1.0,,0,,0
GvLDJnam/,GvLDJnam94,94,75,"Attempt missed. Fabien Camus (Troyes) right footed shot from the left side of the box is close, but misses to the left. Assisted by Marcos following a set piece situation.",1,12.0,2,Troyes,Toulouse,fabien camus,marcos,,,8.0,2.0,0,9.0,1.0,1,2.0,0
GvLDJnam/,GvLDJnam95,95,76,"Corner,  Toulouse. Conceded by Jeremie BrA©chet.",2,,1,Toulouse,Troyes,jeremie bra©chet,jeremie bra©chet,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam96,96,78,"Goal!  Toulouse 0, Troyes 1. Mohamed Yattara (Troyes) right footed shot from very close range to the centre of the goal.",1,,2,Troyes,Toulouse,mohamed yattara,,,,5.0,1.0,1,13.0,1.0,0,1.0,0
GvLDJnam/,GvLDJnam97,97,79,Adrien Regattin (Toulouse) wins a free kick on the left wing.,8,,1,Toulouse,Troyes,adrien regattin,,,,,,0,4.0,,0,,0
GvLDJnam/,GvLDJnam98,98,79,Foul by Mohamed Yattara (Troyes).,3,,2,Troyes,Toulouse,mohamed yattara,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam99,99,80,"Attempt missed. Eden Ben Basat (Toulouse) header from a difficult angle on the right is close, but misses to the right. Assisted by Etienne Didot with a cross following a set piece situation.",1,12.0,1,Toulouse,Troyes,eden ben basat,etienne didot,,,9.0,2.0,0,8.0,3.0,2,2.0,0
GvLDJnam/,GvLDJnam100,100,83,"Corner,  Toulouse. Conceded by Quentin Othon.",2,,1,Toulouse,Troyes,quentin othon,quentin othon,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam101,101,83,Attempt saved. Mohamed Yattara (Troyes) right footed shot from the left side of the box is saved in the centre of the goal. Assisted by Granddi Ngoyi.,1,12.0,2,Troyes,Toulouse,mohamed yattara,granddi ngoyi,,,5.0,1.0,0,9.0,1.0,1,1.0,0
GvLDJnam/,GvLDJnam102,102,83,"Goal!  Toulouse 0, Troyes 2. Benjamin Nivet (Troyes) right footed shot from the centre of the box to the high centre of the goal.",1,,2,Troyes,Toulouse,benjamin nivet,,,,,1.0,1,3.0,1.0,0,1.0,0
GvLDJnam/,GvLDJnam103,103,85,Eden Ben Basat (Toulouse) wins a free kick in the attacking half.,8,,1,Toulouse,Troyes,eden ben basat,,,,,,0,1.0,,0,,0
GvLDJnam/,GvLDJnam104,104,85,Foul by Quentin Othon (Troyes).,3,,2,Troyes,Toulouse,quentin othon,,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam105,105,86,Attempt blocked. Adrien Regattin (Toulouse) right footed shot from outside the box is blocked.,1,,1,Toulouse,Troyes,adrien regattin,,,,2.0,3.0,0,15.0,1.0,0,1.0,0
GvLDJnam/,GvLDJnam106,106,86,Eden Ben Basat (Toulouse) hits the right post with a left footed shot from the centre of the box following a set piece situation.,1,,1,Toulouse,Troyes,eden ben basat,,,,7.0,4.0,0,3.0,2.0,0,2.0,0
GvLDJnam/,GvLDJnam107,107,86,Attempt blocked. Aymen Abdennour (Toulouse) right footed shot from very close range is blocked.,1,,1,Toulouse,Troyes,aymen abdennour,,,,2.0,3.0,0,13.0,1.0,0,1.0,0
GvLDJnam/,GvLDJnam108,108,86,Serge Aurier (Toulouse) hits the left post with a left footed shot from the left side of the six yard box following a set piece situation.,1,,1,Toulouse,Troyes,serge aurier,,,,7.0,4.0,0,10.0,2.0,0,2.0,0
GvLDJnam/,GvLDJnam109,109,86,"Goal!  Toulouse 1, Troyes 2. Eden Ben Basat (Toulouse) right footed shot from very close range to the bottom right corner following a set piece situation.",1,,1,Toulouse,Troyes,eden ben basat,,,,4.0,1.0,1,13.0,1.0,0,2.0,0
GvLDJnam/,GvLDJnam110,110,88,"Own Goal by Benjamin Nivet, Troyes.  Toulouse 2, Troyes 2.",1,15.0,1,Toulouse,Troyes,benjamin nivet,,,,,,1,19.0,1.0,0,1.0,0
GvLDJnam/,GvLDJnam111,111,90,"Corner,  Toulouse. Conceded by Granddi Ngoyi.",2,,1,Toulouse,Troyes,granddi ngoyi,granddi ngoyi,,,,,0,,,0,,0
GvLDJnam/,GvLDJnam112,112,90,"Attempt missed. Serge Aurier (Toulouse) header from the centre of the box is close, but misses to the left. Assisted by Wissam Ben Yedder with a cross following a set piece situation.",1,12.0,1,Toulouse,Troyes,serge aurier,wissam ben yedder,,,8.0,2.0,0,3.0,3.0,2,2.0,0
GvLDJnam/,GvLDJnam113,113,90,Fabrice N'Sakala (Troyes) wins a free kick in the defensive half.,8,,2,Troyes,Toulouse,fabrice nsakala,,,,,,0,2.0,,0,,0
GvLDJnam/,GvLDJnam114,114,90,Foul by Eden Ben Basat (Toulouse).,3,,1,Toulouse,Troyes,eden ben basat,,,,,,0,,,0,,0
UXmZDbTq/,UXmZDbTq1,1,1,Maynor Figueroa (Hull City) wins a free kick on the left wing.,8,,1,Hull,Manchester Utd,maynor figueroa,,,,,,0,4.0,,0,,0
UXmZDbTq/,UXmZDbTq2,2,1,Foul by Luis Antonio Valencia (Manchester United).,3,,2,Manchester Utd,Hull,luis antonio valencia,,,,,,0,,,0,,0
UXmZDbTq/,UXmZDbTq3,3,3,"Corner,  Hull City. Conceded by Tom Cleverley.",2,,1,Hull,Manchester Utd,tom cleverley,tom cleverley,,,,,0,,,0,,0
UXmZDbTq/,UXmZDbTq4,4,4,Attempt blocked. Alex Bruce (Hull City) header from the centre of the box is blocked. Assisted by Tom Huddlestone with a cross.,1,12.0,1,Hull,Manchester Utd,alex bruce,tom huddlestone,,,2.0,3.0,0,3.0,3.0,2,1.0,0
UXmZDbTq/,UXmZDbTq5,5,4,"Goal!        Goal!  Hull City 1, Manchester United 0. James Chester (Hull City) left footed shot from very close range to the high centre of the goal following a corner.",1,,1,Hull,Manchester Utd,james chester,,,,5.0,1.0,1,13.0,2.0,0,3.0,0
UXmZDbTq/,UXmZDbTq6,6,5,Maynor Figueroa (Hull City) wins a free kick in the defensive half.,8,,1,Hull,Manchester Utd,maynor figueroa,,,,,,0,2.0,,0,,0
UXmZDbTq/,UXmZDbTq7,7,5,Foul by Luis Antonio Valencia (Manchester United).,3,,2,Manchester Utd,Hull,luis antonio valencia,,,,,,0,,,0,,0
UXmZDbTq/,UXmZDbTq8,8,7,Foul by Maynor Figueroa (Hull City).,3,,1,Hull,Manchester Utd,maynor figueroa,,,,,,0,,,0,,0
UXmZDbTq/,UXmZDbTq9,9,7,Luis Antonio Valencia (Manchester United) wins a free kick in the defensive half.,8,,2,Manchester Utd,Hull,luis antonio valencia,,,,,,0,2.0,,0,,0
UXmZDbTq/,UXmZDbTq10,10,9,Foul by Ashley Young (Manchester United).,3,,2,Manchester Utd,Hull,ashley young,,,,,,0,,,0,,0
UXmZDbTq/,UXmZDbTq11,11,9,Allan McGregor (Hull City) wins a free kick in the defensive half.,8,,1,Hull,Manchester Utd,allan mcgregor,,,,,,0,2.0,,0,,0
UXmZDbTq/,UXmZDbTq12,12,12,Attempt missed. David Meyler (Hull City) right footed shot from the left side of the box misses to the right. Assisted by Jake Livermore.,1,12.0,1,Hull,Manchester Utd,david meyler,jake livermore,,,9.0,2.0,0,9.0,1.0,1,1.0,0
UXmZDbTq/,UXmZDbTq13,13,12,"Goal!        Goal!  Hull City 2, Manchester United 0. David Meyler (Hull City) right footed shot from the centre of the box to the centre of the goal.",1,,1,Hull,Manchester Utd,david meyler,,,,5.0,1.0,1,3.0,1.0,0,1.0,0
UXmZDbTq/,UXmZDbTq14,14,15,Foul by Wayne Rooney (Manchester United).,3,,2,Manchester Utd,Hull,wayne rooney,,,,,,0,,,0,,0
UXmZDbTq/,UXmZDbTq15,15,15,Tom Huddlestone (Hull City) wins a free kick in the defensive half.,8,,1,Hull,Manchester Utd,tom huddlestone,,,,,,0,2.0,,0,,0
UXmZDbTq/,UXmZDbTq16,16,17,Attempt missed. Luis Antonio Valencia (Manchester United) header from the centre of the box misses to the left. Assisted by Rafael with a cross.,1,12.0,2,Manchester Utd,Hull,luis antonio valencia,rafael,,,8.0,2.0,0,3.0,3.0,2,1.0,0
UXmZDbTq/,UXmZDbTq17,17,18,"Substitution      Substitution, Manchester United. Adnan Januzaj replaces Rafael because of an injury.",7,,2,Manchester Utd,Hull,,,adnan januzaj,rafael,,,0,,,0,,0
UXmZDbTq/,UXmZDbTq18,18,18,Adnan Januzaj (Manchester United) wins a free kick on the right wing.,8,,2,Manchester Utd,Hull,adnan januzaj,,,,,,0,5.0,,0,,0
UXmZDbTq/,UXmZDbTq19,19,18,Foul by Maynor Figueroa (Hull City).,3,,1,Hull,Manchester Utd,maynor figueroa,,,,,,0,,,0,,0
UXmZDbTq/,UXmZDbTq20,20,18,Booking      Maynor Figueroa (Hull City) is shown the yellow card for a bad foul.,4,,1,Hull,Manchester Utd,maynor figueroa,,,,,,0,,,0,,0
